,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
213701,587739408387276905,169.52980041503906,34.86995315551758,11:18:07.15,+34:52:11.8,original,Ei
213883,588017979418280044,151.6150360107422,35.64112854003906,10:06:27.61,+35:38:28.1,original,Er
213929,587739811025125551,217.19488525390625,24.022232055664062,14:28:46.77,+24:01:20.0,original,SBb
213961,587742572683198722,164.97640991210938,18.943790435791016,10:59:54.34,+18:56:37.6,original,Er
214203,587734864296345706,159.59666442871094,10.182438850402832,10:38:23.20,+10:10:56.8,original,Ec
214206,587736477592649920,220.96722412109372,9.766477584838867,14:43:52.13,+09:45:59.3,original,Sb2l
214464,588017730299887808,187.0984344482422,8.197005271911621,12:28:23.62,+08:11:49.2,original,SBb2t
214508,587725551203909748,142.4622039794922,60.248512268066406,09:29:50.93,+60:14:54.6,original,Ei
214692,587738947735453964,127.08478546142578,24.443910598754883,08:28:20.35,+24:26:38.1,original,Ei
214830,587738618098614393,167.4684295654297,37.25430679321289,11:09:52.42,+37:15:15.5,original,Sb?m
214885,587729227688509509,238.67919921875,54.63300704956055,15:54:43.01,+54:37:58.8,original,Ec
214968,587729970718835009,230.1980743408203,-2.0597801208496094,15:20:47.54,-02:03:35.2,original,SBc?m
215163,588013384353972349,182.0416412353516,53.364532470703125,12:08:09.99,+53:21:52.3,original,SBc?t
215304,587738410326491308,152.8144073486328,12.589482307434082,10:11:15.46,+12:35:22.1,original,Sb1l
215332,587722982836732165,232.27017211914065,-0.2538813352584839,15:29:04.84,+00:15:14.0,original,Er
215390,587738570859413716,204.9543914794922,15.263497352600098,13:39:49.05,+15:15:48.6,original,SBb2t
215433,587739720835661971,215.1744842529297,26.605993270874023,14:20:41.88,+26:36:21.6,original,Ei
215500,587739406259716275,223.0785217285156,28.123048782348636,14:52:18.85,+28:07:23.0,original,Ser
215507,587732136451309687,153.6251220703125,48.80949783325195,10:14:30.03,+48:48:34.2,original,Er
215635,587736919969431808,241.0189971923828,28.945877075195312,16:04:04.56,+28:56:45.2,original,Er
215696,587731521210220632,144.9130859375,47.16691970825195,09:39:39.14,+47:10:00.9,original,Sb?t
215761,587736478669013236,227.13169860839844,9.866937637329102,15:08:31.61,+09:52:01.0,original,Sb?m
215838,588848898843279492,189.9034881591797,-0.9141099452972412,12:39:36.84,+00:54:50.8,original,Er
216130,587742013276422302,166.5690460205078,20.88665580749512,11:06:16.57,+20:53:12.0,original,Ei
216134,587739811037381108,245.32264709472656,14.822443008422852,16:21:17.44,+14:49:20.8,original,Sb
216242,587725551738880014,135.32762145996094,57.6663932800293,09:01:18.63,+57:39:59.0,extra,SBc
216323,587742062162608376,223.6324920654297,18.47992515563965,14:54:31.80,+18:28:47.7,original,Sb?m
216355,587729159500595246,188.56515502929688,5.3786702156066895,12:34:15.64,+05:22:43.2,original,Er
216370,587731512607047886,21.724842071533203,-0.0399661101400852,01:26:53.96,+00:02:23.9,stripe82,Ei
216389,587734862683963527,155.66009521484375,8.653374671936035,10:22:38.42,+08:39:12.1,original,SBc3m
216600,587729388215337282,139.70999145507812,51.69420623779297,09:18:50.40,+51:41:39.1,original,Sen
216777,588017702941425792,205.4435577392578,11.31130027770996,13:41:46.45,+11:18:40.7,original,Sb
216814,588013382721470859,120.92269897460938,29.1242733001709,08:03:41.45,+29:07:27.4,original,Sb?t
216835,587739376696885431,131.52178955078125,22.39149475097656,08:46:05.23,+22:23:29.4,original,Er
216900,587735043608936789,122.01836395263672,24.63839340209961,08:08:04.41,+24:38:18.2,extra,Sb?t
216993,587736619861344610,239.97674560546875,28.085359573364254,15:59:54.42,+28:05:07.3,original,Ei
217013,587735695369502864,182.7598114013672,56.73815536499024,12:11:02.35,+56:44:17.4,original,Sc?t
217229,588848898855928059,218.87835693359372,-0.8961600065231323,14:35:30.81,+00:53:46.2,original,Ei
217320,587738947201269958,133.15945434570312,27.17247772216797,08:52:38.27,+27:10:20.9,extra,Er
217369,587732771051208893,172.55612182617188,9.463665962219238,11:30:13.47,+09:27:49.2,original,Ei
217377,587738948290347222,172.83018493652344,40.11112976074219,11:31:19.24,+40:06:40.1,original,Er
217440,588017948275048597,174.97215270996094,41.895938873291016,11:39:53.32,+41:53:45.4,original,Er
217654,587735348561248444,152.2108917236328,12.897220611572266,10:08:50.61,+12:53:50.0,original,Er
217670,588297863641104554,133.58688354492188,33.547122955322266,08:54:20.85,+33:32:49.6,original,Er
217701,587741709954777217,170.09368896484375,27.38900756835937,11:20:22.49,+27:23:20.4,original,Ser
217726,587726014011015305,216.09060668945312,1.236689567565918,14:24:21.75,+01:14:12.1,original,Er
217929,587729653421965536,248.44972229003903,41.18662643432617,16:33:47.93,+41:11:11.9,original,Sb
218059,587745243093336229,155.184814453125,16.885087966918945,10:20:44.36,+16:53:06.3,original,Er
218082,587729971249807592,216.7145538330078,-2.0603859424591064,14:26:51.49,-02:03:37.4,original,Er
218300,587736477051912427,212.0653533935547,10.362427711486816,14:08:15.68,+10:21:44.7,original,SBc2t
218324,588017704533360791,161.87039184570312,12.183398246765137,10:47:28.89,+12:11:00.2,original,Ei
218403,587736920504598741,237.6914825439453,31.71124839782715,15:50:45.96,+31:42:40.5,original,Sb?m
218441,587724650872307946,190.7173767089844,-1.4252591133117676,12:42:52.17,-01:25:30.9,extra,Sb?t
218462,587742576450535626,204.79849243164065,18.49216079711914,13:39:11.64,+18:29:31.8,original,Sb
218535,587744874251813091,129.2952117919922,11.510417938232422,08:37:10.85,+11:30:37.5,extra,Sc?t
218771,587742061078839395,199.4224853515625,21.577287673950195,13:17:41.40,+21:34:38.2,original,Er
218918,587728880335323369,142.78736877441406,3.781169891357422,09:31:08.97,+03:46:52.2,original,Er
218993,587739828743176436,226.238525390625,21.831335067749023,15:04:57.25,+21:49:52.8,original,Ei
219266,587739609170247749,200.9375762939453,31.565752029418945,13:23:45.02,+31:33:56.7,original,Ei
219322,587739707420573727,240.46421813964844,17.95749282836914,16:01:51.41,+17:57:27.0,original,Ei
219348,588848899903848498,159.83522033691406,-0.2002433836460113,10:39:20.45,+00:12:00.9,original,Er
219374,587739720291385396,196.2432556152344,29.12224006652832,13:04:58.38,+29:07:20.1,original,Ei
219431,587742572688506890,177.67303466796875,20.015186309814453,11:50:41.53,+20:00:54.7,original,Er
219633,587738568174075955,202.42501831054688,13.304104804992676,13:29:42.00,+13:18:14.8,original,Er
219727,587739407858335813,191.8490447998047,35.35206604003906,12:47:23.77,+35:21:07.4,original,Er
219728,587733439970345001,225.9847412109375,48.55023956298828,15:03:56.34,+48:33:00.9,original,Er
219748,587732577775910925,166.8700408935547,6.71424674987793,11:07:28.81,+06:42:51.3,original,Er
219764,587735043611230281,126.5752410888672,27.84012985229492,08:26:18.06,+27:50:24.5,original,Ei
219844,587742864205217827,162.364990234375,16.21854019165039,10:49:27.60,+16:13:06.7,original,Ei
219865,587732152569233438,145.99676513671875,42.43295669555664,09:43:59.22,+42:25:58.6,original,Er
219873,588017112361992252,158.72235107421875,45.269264221191406,10:34:53.36,+45:16:09.4,original,Er
219886,587741603109797994,195.22691345214844,28.00763511657715,13:00:54.46,+28:00:27.5,original,Ei
219892,588015508202651704,16.070690155029297,-0.7649077773094177,01:04:16.97,+00:45:53.7,stripe82,Ei
219938,587731512610127885,28.67100715637207,-0.1433353126049041,01:54:41.04,+00:08:36.0,stripe82,Ei
219949,588015508752826375,46.37855911254883,-0.4050276279449463,03:05:30.85,+00:24:18.1,stripe82,Ei
220017,588016890639876111,159.1405487060547,38.438438415527344,10:36:33.73,+38:26:18.4,original,Ei
220040,588009370148667427,159.08851623535156,58.62017059326172,10:36:21.24,+58:37:12.6,original,Ei
220042,587739505543151679,183.59620666503903,32.414642333984375,12:14:23.09,+32:24:52.7,original,Ei
220062,587739096451842125,182.7147674560547,36.62434768676758,12:10:51.54,+36:37:27.7,original,Er
220064,588015508733820990,3.025378465652466,-0.4152230322360992,00:12:06.09,+00:24:54.8,stripe82,Ei
220087,588017110221914188,183.2080535888672,46.77305603027344,12:12:49.93,+46:46:23.0,original,Er
220407,587733081346998299,173.1417694091797,54.92654037475586,11:32:34.02,+54:55:35.5,original,Ei
220543,587741387809554628,120.15296936035156,15.684192657470703,08:00:36.71,+15:41:03.1,original,Ei
220584,587742575912222743,201.334228515625,18.45270538330078,13:25:20.21,+18:27:09.7,original,Ec
220610,588015507668140113,21.51047134399414,-1.2256146669387815,01:26:02.51,-01:13:32.2,stripe82,Er
220632,587741600961658979,193.4962921142578,26.44403648376465,12:53:59.11,+26:26:38.5,original,Er
220643,587732578831695938,125.67369079589844,4.327853202819824,08:22:41.69,+04:19:40.3,original,Er
220693,587741491450085457,179.9567108154297,30.844417572021484,11:59:49.61,+30:50:39.9,original,Er
220716,587737809576263709,137.84532165527344,62.01618194580078,09:11:22.88,+62:00:58.3,original,Ei
220753,587731679581110353,132.5470733642578,40.25568771362305,08:50:11.30,+40:15:20.5,original,Er
220762,587732582589268179,153.7276153564453,56.29966354370117,10:14:54.63,+56:17:58.8,original,Ei
220773,588017991230423064,213.1245574951172,8.647926330566406,14:12:29.89,+08:38:52.5,original,Er
220857,587736543086641182,202.8531951904297,9.958446502685549,13:31:24.77,+09:57:30.4,original,Er
220878,588015508204748833,20.80154609680176,-0.6411923170089722,01:23:12.37,+00:38:28.3,stripe82,Ec
220933,587724648728887321,199.90280151367188,-2.912057876586914,13:19:36.67,-02:54:43.4,original,Ei
220976,587742015440617504,207.75413513183597,21.99222755432129,13:51:00.99,+21:59:32.0,original,Er
220979,588018056183677103,204.8459014892578,51.05107116699219,13:39:23.02,+51:03:03.9,original,Sen
221000,587739609170837538,202.52720642089844,31.38810539245605,13:30:06.53,+31:23:17.2,original,Er
221049,587742061068681262,174.46890258789062,21.79930877685547,11:37:52.54,+21:47:57.5,original,Er
221055,587741602566832182,179.46408081054688,27.868667602539062,11:57:51.38,+27:52:07.2,original,SBb2t
221116,587742014895423541,187.13058471679688,23.304941177368164,12:28:31.34,+23:18:17.8,original,Ei
221251,587742578051186747,180.7795867919922,20.805423736572266,12:03:07.10,+20:48:19.5,original,Er
221281,587742191524052997,205.658935546875,24.46506118774414,13:42:38.14,+24:27:54.2,original,Er
221383,587742611873071152,211.59295654296875,16.48343849182129,14:06:22.31,+16:29:00.4,original,Ec
221445,587739158730834033,156.70684814453125,34.92041015625,10:26:49.64,+34:55:13.5,original,SBc2m
221559,588013382204129347,173.4873504638672,51.2497673034668,11:33:56.96,+51:14:59.2,original,Er
221593,587738950417055760,194.8011474609375,35.90974044799805,12:59:12.28,+35:54:35.1,original,Er
221696,587741602572730492,194.7841644287109,27.78411674499512,12:59:08.20,+27:47:02.8,original,Er
221782,587741723360559144,194.75753784179688,28.225343704223636,12:59:01.81,+28:13:31.2,original,Ei
221850,587739720291516448,196.4984893798828,29.27881622314453,13:05:59.64,+29:16:43.7,original,Er
221914,587739651570401287,237.06578063964844,21.02467536926269,15:48:15.79,+21:01:28.8,original,Er
221962,588009371221295180,154.04269409179688,58.42701721191406,10:16:10.25,+58:25:37.3,original,Sc4t
222246,587729777442226211,209.77772521972656,-2.3848016262054443,13:59:06.65,-02:23:05.3,original,Ec
222520,588017949364125800,220.64111328125,37.45233154296875,14:42:33.87,+37:27:08.4,original,Er
222533,587742188831113266,184.1237335205078,23.82772254943848,12:16:29.70,+23:49:39.8,original,Ei
222552,588018056187543590,217.5771942138672,48.068504333496094,14:30:18.53,+48:04:06.6,original,Ei
222558,587741816246304828,151.82177734375,21.00881576538086,10:07:17.23,+21:00:31.7,original,Ec
222619,588017721175179340,164.49713134765625,40.82794952392578,10:57:59.31,+40:49:40.6,original,Ei
222625,587738573536690209,208.5155029296875,37.41719436645508,13:54:03.72,+37:25:01.9,original,Er
222652,587741602572468323,194.11094665527344,27.83063507080078,12:56:26.63,+27:49:50.3,original,Er
222787,587735663159607362,149.06932067871094,37.64706802368164,09:56:16.64,+37:38:49.4,original,Ei
222817,588017567091851477,165.01885986328125,12.234663963317873,11:00:04.53,+12:14:04.8,original,Sc?t
222949,588016879906193461,137.38951110839844,32.506351470947266,09:09:33.48,+32:30:22.9,original,Sc3m
222970,587738570310352967,176.08358764648438,15.594281196594238,11:44:20.06,+15:35:39.4,original,Er
223057,588017111834296400,189.06153869628903,47.88865661621094,12:36:14.77,+47:53:19.2,original,Sc2m
223272,587729772069453843,201.46083068847656,-3.5034499168396,13:25:50.60,-03:30:12.4,original,Er
223298,587741600413843571,165.7073211669922,25.073768615722656,11:02:49.76,+25:04:25.6,original,Ec
223310,587735241177956533,138.4391326904297,34.83732604980469,09:13:45.39,+34:50:14.4,original,Sc?t
223333,587741722823753834,194.87252807617188,27.85013198852539,12:59:29.41,+27:51:00.5,original,Ec
223465,587733610159996946,238.8482818603516,46.8831901550293,15:55:23.59,+46:52:59.5,original,Er
223527,587739809410777193,207.76345825195312,24.670352935791016,13:51:03.23,+24:40:13.3,original,Ser
223564,587735662622670894,148.99386596679688,37.15550231933594,09:55:58.53,+37:09:19.8,original,Ei
223586,588010878769889365,204.68362426757807,4.4590253829956055,13:38:44.07,+04:27:32.5,original,Sc?t
223624,588018091080876228,240.7120361328125,32.14483642578125,16:02:50.89,+32:08:41.4,original,Sc3t
223693,587739845920817164,219.015380859375,21.84596443176269,14:36:03.69,+21:50:45.5,original,Ei
223999,587739408387407879,169.85736083984375,35.09062194824219,11:19:25.77,+35:05:26.2,original,Ei
224006,587741489835278547,169.01316833496094,28.78938102722168,11:16:03.16,+28:47:21.8,original,Sc?t
224189,587742576453746891,212.4639587402344,17.587308883666992,14:09:51.35,+17:35:14.3,original,Ei
224196,587741816240865294,139.03118896484375,17.734384536743164,09:16:07.49,+17:44:03.8,original,Ei
224265,588017605758484568,186.36231994628903,45.76094818115234,12:25:26.96,+45:45:39.4,original,Ei
224357,587741603105865796,185.00889587402344,28.4450740814209,12:20:02.14,+28:26:42.3,original,Er
224444,587729158441402460,221.85484313964844,3.441099166870117,14:47:25.16,+03:26:28.0,original,Ei
224563,587739408380264453,150.91761779785156,31.161806106567383,10:03:40.23,+31:09:42.5,original,Er
224600,587741722823819306,195.0229339599609,27.80760383605957,13:00:05.50,+27:48:27.4,original,Ec
224920,587739719754252345,195.5184326171875,28.89457893371582,13:02:04.42,+28:53:40.5,original,Er
224945,587731869632888994,175.2163848876953,54.94937896728516,11:40:51.93,+54:56:57.8,original,Ser
225056,588018254827552861,230.5074615478516,43.5323371887207,15:22:01.79,+43:31:56.4,original,Ei
225142,587734861608910870,152.6688232421875,7.576877117156982,10:10:40.52,+07:34:36.8,original,Er
225225,588013382726910222,131.85653686523438,37.63490676879883,08:47:25.57,+37:38:05.7,original,Ei
225267,588298663037960274,188.71728515625,47.37593460083008,12:34:52.15,+47:22:33.4,original,Sen
225291,587735343179497718,122.64205932617188,5.385782718658447,08:10:34.09,+05:23:08.8,original,Ec
225436,587731680118112407,132.35548400878906,40.8587760925293,08:49:25.32,+40:51:31.6,original,Sc?t
225546,587741727117606951,190.09556579589844,25.55146789550781,12:40:22.94,+25:33:05.3,original,Ei
225571,587739652644077628,237.3867950439453,21.897851943969727,15:49:32.83,+21:53:52.3,original,Ser
225656,587739706865811496,197.37762451171875,28.985960006713867,13:09:30.63,+28:59:09.5,original,Ec
225836,587741815703994475,139.2933807373047,17.19105339050293,09:17:10.41,+17:11:27.8,original,Er
225871,587741602570829874,189.7977600097656,28.0052433013916,12:39:11.46,+28:00:18.9,original,Er
225953,587729387138842680,133.01927185058594,47.03592300415039,08:52:04.63,+47:02:09.3,original,Er
226004,588017730305523737,200.0565490722656,7.907810211181641,13:20:13.57,+07:54:28.1,original,Er
226031,587735744227311677,242.04461669921875,31.51527976989746,16:08:10.71,+31:30:55.0,original,Er
226114,587732153101975695,135.30853271484375,37.79232025146485,09:01:14.05,+37:47:32.4,original,Er
226267,587734948048601094,137.7449951171875,7.871918201446533,09:10:58.80,+07:52:18.9,original,Sc2m
226421,587739719217446991,195.5596466064453,28.352628707885746,13:02:14.32,+28:21:09.5,original,Ei
226459,587731512616812649,43.94544219970703,-0.1041626930236816,02:55:46.91,+00:06:15.0,stripe82,Sc2m
226558,587739706334969918,212.6186065673828,26.152511596679688,14:10:28.47,+26:09:09.0,original,Er
226569,587736542017028229,212.4102020263672,8.606954574584961,14:09:38.45,+08:36:25.0,original,Ec
226601,587741720673976332,188.89956665039065,26.566688537597656,12:35:35.90,+26:34:00.1,original,Er
226657,588023045870780662,147.0126190185547,21.6311092376709,09:48:03.03,+21:37:52.0,original,Er
226778,588013383264632916,133.31163024902344,39.17290115356445,08:53:14.79,+39:10:22.4,original,Sc2t
227082,587725590383886571,262.0738525390625,60.01530456542969,17:28:17.72,+60:00:55.1,original,Er
227148,588013383811924012,163.0032196044922,50.84303665161133,10:52:00.77,+50:50:34.9,original,Ser
